date,confirmed,deaths,recovered,confirmed_diff,deaths_diff,recovered_diff,last_update,active,active_diff,fatality_rate,region
2020-04-16,23343,668,0,832,72,0,2020-04-16 23:30:51,22675,760,0.0286,"{'iso': 'USA', 'name': 'US', 'province': 'Florida', 'lat': '27.7663', 'long': '-81.6868', 'cities': [{'name': 'Alachua', 'date': '2020-04-16', 'fips': 12001, 'lat': '29.67866525', 'long': '-82.35928158', 'confirmed': 200, 'deaths': 0, 'confirmed_diff': 6, 'deaths_diff': 0, 'last_update': '2020-04-16 23:30:51'}, {'name': 'Baker', 'date': '2020-04-16', 'fips': 12003, 'lat': '30.33060121', 'long': '-82.28467476', 'confirmed': 17, 'deaths': 2, 'confirmed_diff': 0, 'deaths_diff': 0, 'last_update': '2020-04-16 23:30:51'}, {'name': 'Bay', 'date': '2020-04-16', 'fips': 12005, 'lat': '30.26548745', 'long': '-85.62122584', 'confirmed': 42, 'deaths': 2, 'confirmed_diff': 3, 'deaths_diff': 0, 'last_update': '2020-04-16 23:30:51'}, {'name': 'Bradford', 'date': '2020-04-16', 'fips': 12007, 'lat': '29.95079741', 'long': '-82.16611613', 'confirmed': 39, 'deaths': 1, 'confirmed_diff': 4, 'deaths_diff': 0, 'last_update': '2020-04-16 23:30:51'}, {'name': 'Brevard', 'date': '2020-04-16', 'fips': 12009, 'lat': '28.29409504', 'long': '-80.73091022', 'confirmed': 192, 'deaths': 6, 'confirmed_diff': 19, 'deaths_diff': 0, 'last_update': '2020-04-16 23:30:51'}, {'name': 'Broward', 'date': '2020-04-16', 'fips': 12011, 'lat': '26.15184651', 'long': '-80.48725556', 'confirmed': 3466, 'deaths': 101, 'confirmed_diff': 103, 'deaths_diff': 9, 'last_update': '2020-04-16 23:30:51'}, {'name': 'Calhoun', 'date': '2020-04-16', 'fips': 12013, 'lat': '30.40666734', 'long': '-85.19394153', 'confirmed': 5, 'deaths': 0, 'confirmed_diff': 0, 'deaths_diff': 0, 'last_update': '2020-04-16 23:30:51'}, {'name': 'Charlotte', 'date': '2020-04-16', 'fips': 12015, 'lat': '26.90131002', 'long': '-81.92949121', 'confirmed': 127, 'deaths': 7, 'confirmed_diff': 3, 'deaths_diff': 2, 'last_update': '2020-04-16 23:30:51'}, {'name': 'Citrus', 'date': '2020-04-16', 'fips': 12017, 'lat': '28.84804315', 'long': '-82.47614748', 'confirmed': 80, 'deaths': 8, 'confirmed_diff': 6, 'deaths_diff': 0, 'last_update': '2020-04-16 23:30:51'}, {'name': 'Clay', 'date': '2020-04-16', 'fips': 12019, 'lat': '29.98319144', 'long': '-81.85609986', 'confirmed': 184, 'deaths': 9, 'confirmed_diff': 14, 'deaths_diff': 0, 'last_update': '2020-04-16 23:30:51'}, {'name': 'Collier', 'date': '2020-04-16', 'fips': 12021, 'lat': '26.11091986', 'long': '-81.34687065', 'confirmed': 416, 'deaths': 6, 'confirmed_diff': 21, 'deaths_diff': 1, 'last_update': '2020-04-16 23:30:51'}, {'name': 'Columbia', 'date': '2020-04-16', 'fips': 12023, 'lat': '30.22509788', 'long': '-82.62160164', 'confirmed': 35, 'deaths': 0, 'confirmed_diff': 1, 'deaths_diff': 0, 'last_update': '2020-04-16 23:30:51'}, {'name': 'DeSoto', 'date': '2020-04-16', 'fips': 12027, 'lat': '27.18677893', 'long': '-81.80941373', 'confirmed': 22, 'deaths': 3, 'confirmed_diff': 0, 'deaths_diff': 0, 'last_update': '2020-04-16 23:30:51'}, {'name': 'Dixie', 'date': '2020-04-16', 'fips': 12029, 'lat': '29.60631086', 'long': '-83.15724673', 'confirmed': 3, 'deaths': 0, 'confirmed_diff': 0, 'deaths_diff': 0, 'last_update': '2020-04-16 23:30:51'}, {'name': 'Duval', 'date': '2020-04-16', 'fips': 12031, 'lat': '30.33225875', 'long': '-81.66976468', 'confirmed': 776, 'deaths': 14, 'confirmed_diff': 31, 'deaths_diff': 0, 'last_update': '2020-04-16 23:30:51'}, {'name': 'Escambia', 'date': '2020-04-16', 'fips': 12033, 'lat': '30.67652764', 'long': '-87.37284571', 'confirmed': 277, 'deaths': 4, 'confirmed_diff': 17, 'deaths_diff': 0, 'last_update': '2020-04-16 23:30:51'}, {'name': 'Flagler', 'date': '2020-04-16', 'fips': 12035, 'lat': '29.45933576', 'long': '-81.31508595', 'confirmed': 50, 'deaths': 2, 'confirmed_diff': 4, 'deaths_diff': 0, 'last_update': '2020-04-16 23:30:51'}, {'name': 'Franklin', 'date': '2020-04-16', 'fips': 12037, 'lat': '29.83791238', 'long': '-84.82731662', 'confirmed': 2, 'deaths': 0, 'confirmed_diff': 0, 'deaths_diff': 0, 'last_update': '2020-04-16 23:30:51'}, {'name': 'Gadsden', 'date': '2020-04-16', 'fips': 12039, 'lat': '30.57796289', 'long': '-84.61915825', 'confirmed': 44, 'deaths': 0, 'confirmed_diff': 4, 'deaths_diff': 0, 'last_update': '2020-04-16 23:30:51'}, {'name': 'Gilchrist', 'date': '2020-04-16', 'fips': 12041, 'lat': '29.72856978', 'long': '-82.79880657', 'confirmed': 4, 'deaths': 0, 'confirmed_diff': -2, 'deaths_diff': 0, 'last_update': '2020-04-16 23:30:51'}, {'name': 'Glades', 'date': '2020-04-16', 'fips': 12043, 'lat': '26.95635849', 'long': '-81.18996211', 'confirmed': 5, 'deaths': 1, 'confirmed_diff': 0, 'deaths_diff': 0, 'last_update': '2020-04-16 23:30:51'}, {'name': 'Gulf', 'date': '2020-04-16', 'fips': 12045, 'lat': '29.93543004', 'long': '-85.24270990000002', 'confirmed': 1, 'deaths': 0, 'confirmed_diff': 0, 'deaths_diff': 0, 'last_update': '2020-04-16 23:30:51'}, {'name': 'Hamilton', 'date': '2020-04-16', 'fips': 12047, 'lat': '30.49673973', 'long': '-82.94998918', 'confirmed': 2, 'deaths': 0, 'confirmed_diff': 0, 'deaths_diff': 0, 'last_update': '2020-04-16 23:30:51'}, {'name': 'Hardee', 'date': '2020-04-16', 'fips': 12049, 'lat': '27.49293939', 'long': '-81.80956574', 'confirmed': 4, 'deaths': 0, 'confirmed_diff': 1, 'deaths_diff': 0, 'last_update': '2020-04-16 23:30:51'}, {'name': 'Hendry', 'date': '2020-04-16', 'fips': 12051, 'lat': '26.55386945', 'long': '-81.16469006', 'confirmed': 27, 'deaths': 0, 'confirmed_diff': 1, 'deaths_diff': 0, 'last_update': '2020-04-16 23:30:51'}, {'name': 'Hernando', 'date': '2020-04-16', 'fips': 12053, 'lat': '28.55364461', 'long': '-82.42700204', 'confirmed': 76, 'deaths': 2, 'confirmed_diff': 0, 'deaths_diff': 0, 'last_update': '2020-04-16 23:30:51'}, {'name': 'Highlands', 'date': '2020-04-16', 'fips': 12055, 'lat': '27.34254618', 'long': '-81.34071957', 'confirmed': 66, 'deaths': 6, 'confirmed_diff': 2, 'deaths_diff': 0, 'last_update': '2020-04-16 23:30:51'}, {'name': 'Hillsborough', 'date': '2020-04-16', 'fips': 12057, 'lat': '27.9276559', 'long': '-82.32013172', 'confirmed': 878, 'deaths': 18, 'confirmed_diff': 9, 'deaths_diff': 0, 'last_update': '2020-04-16 23:30:51'}, {'name': 'Holmes', 'date': '2020-04-16', 'fips': 12059, 'lat': '30.86747479', 'long': '-85.81319222', 'confirmed': 4, 'deaths': 0, 'confirmed_diff': 0, 'deaths_diff': 0, 'last_update': '2020-04-16 23:30:51'}, {'name': 'Indian River', 'date': '2020-04-16', 'fips': 12061, 'lat': '27.69308961', 'long': '-80.60556721', 'confirmed': 83, 'deaths': 2, 'confirmed_diff': 5, 'deaths_diff': 1, 'last_update': '2020-04-16 23:30:51'}, {'name': 'Jackson', 'date': '2020-04-16', 'fips': 12063, 'lat': '30.795459700000002', 'long': '-85.21500423', 'confirmed': 8, 'deaths': 0, 'confirmed_diff': 2, 'deaths_diff': 0, 'last_update': '2020-04-16 23:30:51'}, {'name': 'Jefferson', 'date': '2020-04-16', 'fips': 12065, 'lat': '30.43669112', 'long': '-83.89442308', 'confirmed': 23, 'deaths': 1, 'confirmed_diff': 1, 'deaths_diff': 0, 'last_update': '2020-04-16 23:30:51'}, {'name': 'Lafayette', 'date': '2020-04-16', 'fips': 12067, 'lat': '29.98484137', 'long': '-83.18166636', 'confirmed': 1, 'deaths': 0, 'confirmed_diff': 0, 'deaths_diff': 0, 'last_update': '2020-04-16 23:30:51'}, {'name': 'Lake', 'date': '2020-04-16', 'fips': 12069, 'lat': '28.76202069', 'long': '-81.7125123', 'confirmed': 186, 'deaths': 5, 'confirmed_diff': 7, 'deaths_diff': 0, 'last_update': '2020-04-16 23:30:51'}, {'name': 'Lee', 'date': '2020-04-16', 'fips': 12071, 'lat': '26.58410348', 'long': '-81.88399313', 'confirmed': 687, 'deaths': 24, 'confirmed_diff': 10, 'deaths_diff': 2, 'last_update': '2020-04-16 23:30:51'}, {'name': 'Leon', 'date': '2020-04-16', 'fips': 12073, 'lat': '30.45955727', 'long': '-84.27491114', 'confirmed': 165, 'deaths': 0, 'confirmed_diff': 11, 'deaths_diff': 0, 'last_update': '2020-04-16 23:30:51'}, {'name': 'Levy', 'date': '2020-04-16', 'fips': 12075, 'lat': '29.31829741', 'long': '-82.74007147', 'confirmed': 9, 'deaths': 0, 'confirmed_diff': 2, 'deaths_diff': 0, 'last_update': '2020-04-16 23:30:51'}, {'name': 'Liberty', 'date': '2020-04-16', 'fips': 12077, 'lat': '30.23766008', 'long': '-84.8829258', 'confirmed': 2, 'deaths': 0, 'confirmed_diff': 0, 'deaths_diff': 0, 'last_update': '2020-04-16 23:30:51'}, {'name': 'Madison', 'date': '2020-04-16', 'fips': 12079, 'lat': '30.44396917', 'long': '-83.47398594', 'confirmed': 16, 'deaths': 0, 'confirmed_diff': 1, 'deaths_diff': 0, 'last_update': '2020-04-16 23:30:51'}, {'name': 'Manatee', 'date': '2020-04-16', 'fips': 12081, 'lat': '27.47196942', 'long': '-82.31831044', 'confirmed': 309, 'deaths': 20, 'confirmed_diff': 33, 'deaths_diff': 1, 'last_update': '2020-04-16 23:30:51'}, {'name': 'Marion', 'date': '2020-04-16', 'fips': 12083, 'lat': '29.21227113', 'long': '-82.05803627', 'confirmed': 112, 'deaths': 3, 'confirmed_diff': 5, 'deaths_diff': 0, 'last_update': '2020-04-16 23:30:51'}, {'name': 'Martin', 'date': '2020-04-16', 'fips': 12085, 'lat': '27.0772071', 'long': '-80.43109784', 'confirmed': 142, 'deaths': 4, 'confirmed_diff': 4, 'deaths_diff': 0, 'last_update': '2020-04-16 23:30:51'}, {'name': 'Miami-Dade', 'date': '2020-04-16', 'fips': 12086, 'lat': '25.6112362', 'long': '-80.55170587', 'confirmed': 8326, 'deaths': 183, 'confirmed_diff': 260, 'deaths_diff': 37, 'last_update': '2020-04-16 23:30:51'}, {'name': 'Monroe', 'date': '2020-04-16', 'fips': 12087, 'lat': '25.20904673', 'long': '-81.07812416', 'confirmed': 66, 'deaths': 3, 'confirmed_diff': 0, 'deaths_diff': 0, 'last_update': '2020-04-16 23:30:51'}, {'name': 'Nassau', 'date': '2020-04-16', 'fips': 12089, 'lat': '30.61037141', 'long': '-81.80297522', 'confirmed': 40, 'deaths': 0, 'confirmed_diff': 3, 'deaths_diff': 0, 'last_update': '2020-04-16 23:30:51'}, {'name': 'Okaloosa', 'date': '2020-04-16', 'fips': 12091, 'lat': '30.69143028', 'long': '-86.59267105', 'confirmed': 117, 'deaths': 1, 'confirmed_diff': 10, 'deaths_diff': 0, 'last_update': '2020-04-16 23:30:51'}, {'name': 'Okeechobee', 'date': '2020-04-16', 'fips': 12093, 'lat': '27.386336199999995', 'long': '-80.88944347', 'confirmed': 5, 'deaths': 0, 'confirmed_diff': 0, 'deaths_diff': 0, 'last_update': '2020-04-16 23:30:51'}, {'name': 'Orange', 'date': '2020-04-16', 'fips': 12095, 'lat': '28.51367621', 'long': '-81.31799498', 'confirmed': 1114, 'deaths': 21, 'confirmed_diff': 41, 'deaths_diff': 3, 'last_update': '2020-04-16 23:30:51'}, {'name': 'Osceola', 'date': '2020-04-16', 'fips': 12097, 'lat': '28.06312234', 'long': '-81.14882926', 'confirmed': 384, 'deaths': 5, 'confirmed_diff': 23, 'deaths_diff': 0, 'last_update': '2020-04-16 23:30:51'}, {'name': 'Palm Beach', 'date': '2020-04-16', 'fips': 12099, 'lat': '26.64676272', 'long': '-80.46536002', 'confirmed': 1867, 'deaths': 112, 'confirmed_diff': 53, 'deaths_diff': 7, 'last_update': '2020-04-16 23:30:51'}, {'name': 'Pasco', 'date': '2020-04-16', 'fips': 12101, 'lat': '28.30810945', 'long': '-82.40227529', 'confirmed': 190, 'deaths': 3, 'confirmed_diff': 4, 'deaths_diff': 0, 'last_update': '2020-04-16 23:30:51'}, {'name': 'Pinellas', 'date': '2020-04-16', 'fips': 12103, 'lat': '27.93130349', 'long': '-82.72239666', 'confirmed': 530, 'deaths': 14, 'confirmed_diff': 17, 'deaths_diff': 0, 'last_update': '2020-04-16 23:30:51'}, {'name': 'Polk', 'date': '2020-04-16', 'fips': 12105, 'lat': '27.95027105', 'long': '-81.69732947', 'confirmed': 304, 'deaths': 11, 'confirmed_diff': 18, 'deaths_diff': 1, 'last_update': '2020-04-16 23:30:51'}, {'name': 'Putnam', 'date': '2020-04-16', 'fips': 12107, 'lat': '29.60779729', 'long': '-81.74230285', 'confirmed': 49, 'deaths': 1, 'confirmed_diff': 3, 'deaths_diff': 0, 'last_update': '2020-04-16 23:30:51'}, {'name': 'Santa Rosa', 'date': '2020-04-16', 'fips': 12113, 'lat': '30.69341450000001', 'long': '-87.02458128', 'confirmed': 118, 'deaths': 5, 'confirmed_diff': 3, 'deaths_diff': 1, 'last_update': '2020-04-16 23:30:51'}, {'name': 'Sarasota', 'date': '2020-04-16', 'fips': 12115, 'lat': '27.18546175', 'long': '-82.33174248', 'confirmed': 260, 'deaths': 17, 'confirmed_diff': 8, 'deaths_diff': 1, 'last_update': '2020-04-16 23:30:51'}, {'name': 'Seminole', 'date': '2020-04-16', 'fips': 12117, 'lat': '28.7158582', 'long': '-81.24060348', 'confirmed': 306, 'deaths': 3, 'confirmed_diff': 23, 'deaths_diff': 1, 'last_update': '2020-04-16 23:30:51'}, {'name': 'St. Johns', 'date': '2020-04-16', 'fips': 12109, 'lat': '29.90096506', 'long': '-81.43589967', 'confirmed': 182, 'deaths': 3, 'confirmed_diff': 3, 'deaths_diff': 1, 'last_update': '2020-04-16 23:30:51'}, {'name': 'St. Lucie', 'date': '2020-04-16', 'fips': 12111, 'lat': '27.37763908', 'long': '-80.47106649', 'confirmed': 186, 'deaths': 9, 'confirmed_diff': 14, 'deaths_diff': 1, 'last_update': '2020-04-16 23:30:51'}, {'name': 'Sumter', 'date': '2020-04-16', 'fips': 12119, 'lat': '28.70181754', 'long': '-82.0794267', 'confirmed': 117, 'deaths': 11, 'confirmed_diff': 3, 'deaths_diff': 0, 'last_update': '2020-04-16 23:30:51'}, {'name': 'Suwannee', 'date': '2020-04-16', 'fips': 12121, 'lat': '30.19746066', 'long': '-82.99099670000003', 'confirmed': 83, 'deaths': 5, 'confirmed_diff': 3, 'deaths_diff': 2, 'last_update': '2020-04-16 23:30:51'}, {'name': 'Taylor', 'date': '2020-04-16', 'fips': 12123, 'lat': '30.04848048', 'long': '-83.60445406', 'confirmed': 1, 'deaths': 0, 'confirmed_diff': 0, 'deaths_diff': 0, 'last_update': '2020-04-16 23:30:51'}, {'name': 'Unassigned', 'date': '2020-04-16', 'fips': 90012, 'lat': None, 'long': None, 'confirmed': 6, 'deaths': 0, 'confirmed_diff': 1, 'deaths_diff': 0, 'last_update': '2020-04-16 23:30:51'}, {'name': 'Union', 'date': '2020-04-16', 'fips': 12125, 'lat': '30.04412971', 'long': '-82.37497443', 'confirmed': 2, 'deaths': 0, 'confirmed_diff': 0, 'deaths_diff': 0, 'last_update': '2020-04-16 23:30:51'}, {'name': 'Volusia', 'date': '2020-04-16', 'fips': 12127, 'lat': '29.05858895', 'long': '-81.18263252', 'confirmed': 255, 'deaths': 9, 'confirmed_diff': 13, 'deaths_diff': 1, 'last_update': '2020-04-16 23:30:51'}, {'name': 'Wakulla', 'date': '2020-04-16', 'fips': 12129, 'lat': '30.16548905', 'long': '-84.39895211', 'confirmed': 14, 'deaths': 1, 'confirmed_diff': 1, 'deaths_diff': 0, 'last_update': '2020-04-16 23:30:51'}, {'name': 'Walton', 'date': '2020-04-16', 'fips': 12131, 'lat': '30.64204028', 'long': '-86.16935664', 'confirmed': 29, 'deaths': 0, 'confirmed_diff': 0, 'deaths_diff': 0, 'last_update': '2020-04-16 23:30:51'}, {'name': 'Washington', 'date': '2020-04-16', 'fips': 12133, 'lat': '30.61359259', 'long': '-85.66002461', 'confirmed': 5, 'deaths': 0, 'confirmed_diff': 0, 'deaths_diff': 0, 'last_update': '2020-04-16 23:30:51'}]}"
